/* DATA DESCRIPTION:
Citation:	Gonçalves-Araujo, R et al. (2015): Dissolved organic matter in the Lena River Delta Region, Siberia, Russia. doi:10.1594/PANGAEA.844928, 
	Supplement to: Gonçalves-Araujo, Rafael; Stedmon, Colin A; Heim, Birgit; Dubinenkov, Ivan; Kraberg, Alexandra C; Moiseev, Denis; Bracher, Astrid (2015): From fresh to marine waters: characterization and fate of dissolved organic matter in the Lena River delta region, Siberia. Frontiers in Marine Science, 2(108), 13 pp, doi:10.3389/fmars.2015.00108
Abstract:	Connectivity between the terrestrial and marine environment in the Artic is changing as a result of climate change, influencing both freshwater budgets and the supply of carbon to the sea. This study characterizes the optical properties of dissolved organic matter (DOM) within the Lena Delta region and evaluates the behavior of DOM across the fresh water-marine gradient. Six fluorescent components (four humic-like; one marine humic-like; one protein-like) were identified by Parallel Factor Analysis (PARAFAC) with a clear dominance of allochthonous humic-like signals. Colored DOM (CDOM) and dissolved organic carbon (DOC) were highly correlated and had their distribution coupled with hydrographical conditions. Higher DOM concentration and degree of humification were associated with the low salinity waters of the Lena River. Values decreased towards the higher salinity Laptev Sea shelf waters. Results demonstrate different responses of DOM mixing in relation to the vertical structure of the water column, as reflecting the hydrographical dynamics in the region. Two mixing curves for DOM were apparent. In surface waters above the pycnocline there was a sharper decrease in DOM concentration in relation to salinity indicating removal. In the bottom water layer the DOM decrease within salinity was less. We propose there is a removal of DOM occurring primarily at the surface layer, which is likely driven by photodegradation and flocculation.
Coverage:	MEDIAN LATITUDE: 72.903263 * MEDIAN LONGITUDE: 129.893444 * SOUTH-BOUND LATITUDE: 71.739800 * WEST-BOUND LONGITUDE: 127.316470 * NORTH-BOUND LATITUDE: 74.060640 * EAST-BOUND LONGITUDE: 132.466220
	DATE/TIME START: 2013-09-01T11:20:00 * DATE/TIME END: 2013-09-06T19:20:00
	MINIMUM DEPTH, water: 0.0 m * MAXIMUM DEPTH, water: 28.0 m
Event(s):	T1-1301 * LATITUDE: 71.739800 * LONGITUDE: 129.722200 * DATE/TIME: 2013-09-01T15:30:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T1-1302 * LATITUDE: 71.741470 * LONGITUDE: 129.837060 * DATE/TIME: 2013-09-01T18:00:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T1-1303 * LATITUDE: 71.777220 * LONGITUDE: 130.088000 * DATE/TIME: 2013-09-01T11:20:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T1-1304 * LATITUDE: 71.902000 * LONGITUDE: 130.690000 * DATE/TIME: 2013-09-02T00:15:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T1-1305 * LATITUDE: 72.067060 * LONGITUDE: 131.590890 * DATE/TIME: 2013-09-02T08:40:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T1-1306 * LATITUDE: 72.248640 * LONGITUDE: 132.300330 * DATE/TIME: 2013-09-02T12:40:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T1-1307 * LATITUDE: 72.354190 * LONGITUDE: 132.466220 * DATE/TIME: 2013-09-02T15:30:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T1-3X-1 * LATITUDE: 73.641860 * LONGITUDE: 128.032860 * DATE/TIME: 2013-09-04T10:00:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T4-1301 * LATITUDE: 73.070640 * LONGITUDE: 131.932080 * DATE/TIME: 2013-09-06T07:00:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T4-1303 * LATITUDE: 73.032440 * LONGITUDE: 130.478440 * DATE/TIME: 2013-09-06T12:30:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T4-1304 * LATITUDE: 73.018060 * LONGITUDE: 129.894720 * DATE/TIME: 2013-09-06T16:30:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T4-1305 * LATITUDE: 72.954330 * LONGITUDE: 130.016970 * DATE/TIME: 2013-09-06T19:20:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T5-1301 * LATITUDE: 73.856640 * LONGITUDE: 130.694640 * DATE/TIME: 2013-09-05T07:30:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T5-1303 * LATITUDE: 73.669170 * LONGITUDE: 129.483000 * DATE/TIME: 2013-09-05T12:30:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T5-1304 * LATITUDE: 73.502580 * LONGITUDE: 128.693330 * DATE/TIME: 2013-09-05T17:00:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T6-1301 * LATITUDE: 74.060640 * LONGITUDE: 127.316470 * DATE/TIME: 2013-09-03T08:50:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T6-1302 * LATITUDE: 73.875890 * LONGITUDE: 127.419110 * DATE/TIME: 2013-09-03T12:10:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
	T6-1303 * LATITUDE: 73.746110 * LONGITUDE: 127.425670 * DATE/TIME: 2013-09-03T14:30:00 * CAMPAIGN: Lena2013 * BASIS: Sampling on land * DEVICE: CTD/Rosette (CTD-RO)
Parameter(s):	Event label (Event)
	Date/Time of event (Date/Time)
	Latitude of event (Latitude)
	Longitude of event (Longitude)
	DEPTH, water [m] (Depth water) * GEOCODE
	Temperature, water [°C] (Temp) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Salinity (Sal) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Fluorescence, intensity, maximum, DOM [1/nm] (Fmax) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: total
	Fluorescence, intensity, maximum, DOM [1/nm] (Fmax) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: Component 1
	Fluorescence, intensity, maximum, DOM [1/nm] (Fmax) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: Component 2
	Fluorescence, intensity, maximum, DOM [1/nm] (Fmax) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: Component 3
	Fluorescence, intensity, maximum, DOM [1/nm] (Fmax) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: Component 4
	Fluorescence, intensity, maximum, DOM [1/nm] (Fmax) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: Component 5
	Fluorescence, intensity, maximum, DOM [1/nm] (Fmax) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: Component 6
	Absorption coefficient, 350 nm [1/m] (ac350) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Absorption coefficient, 443 nm [1/m] (ac443) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Spectral slope of colored dissolved organic matter absorption [1/µm] (SCDOM) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Ratio (Ratio) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: S ratio
	Specific ultraviolet absorbance normalized to DOC [m**2/g] (SUVA norm DOC) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Humification index (HIX) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Biological index (BIX) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de)
	Fluorescence index (FI) * PI: Gonçalves-Araujo, Rafael (eMail: rafael.goncalves.araujo@awi.de) * COMMENT: f450/f500
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	1851 data points
*/
Event	Date/Time	Latitude	Longitude	Depth water [m]	Temp [°C]	Sal	Fmax [1/nm] (total)	Fmax [1/nm] (Component 1)	Fmax [1/nm] (Component 2)	Fmax [1/nm] (Component 3)	Fmax [1/nm] (Component 4)	Fmax [1/nm] (Component 5)	Fmax [1/nm] (Component 6)	ac350 [1/m]	ac443 [1/m]	SCDOM [1/µm]	Ratio	SUVA norm DOC [m**2/g]	HIX	BIX	FI
T1-1305	2013-09-02T08:40	72.06706	131.59089	10.5	-0.16	18.32															
T1-1305	2013-09-02T08:40	72.06706	131.59089	11.0	-0.37	19.16															
T1-1305	2013-09-02T08:40	72.06706	131.59089	11.5	-0.62	20.26															
T1-1305	2013-09-02T08:40	72.06706	131.59089	12.0	-0.64	20.88															
T1-1305	2013-09-02T08:40	72.06706	131.59089	12.5	-0.80	21.31															
T1-1305	2013-09-02T08:40	72.06706	131.59089	13.0	-0.63	21.80															
T1-1305	2013-09-02T08:40	72.06706	131.59089	13.5	-0.57	21.93															
T1-1305	2013-09-02T08:40	72.06706	131.59089	14.0	-0.50	23.97															
T1-1305	2013-09-02T08:40	72.06706	131.59089	14.5	-0.45	24.26															
T1-1305	2013-09-02T08:40	72.06706	131.59089	15.0	-0.33	26.91															
T1-1305	2013-09-02T08:40	72.06706	131.59089	15.5	-0.23	27.74															
T1-1305	2013-09-02T08:40	72.06706	131.59089	16.0	-0.23	27.77															
T1-1305	2013-09-02T08:40	72.06706	131.59089	16.5	-0.23	27.77															
T1-1305	2013-09-02T08:40	72.06706	131.59089	17.0	-0.23	27.78															
T1-1305	2013-09-02T08:40	72.06706	131.59089	17.5	-0.27	27.79															
T1-1305	2013-09-02T08:40	72.06706	131.59089	18.0	-0.22	27.79	1.014	0.434	0.142	0.159	0.059	0.093	0.127	2.68	0.48	19.2389	1.068	2.91	4.93	0.68	1.240
T1-1306	2013-09-02T12:40	72.24864	132.30033	0.0	5.43	10.01	1.750	0.832	0.283	0.236	0.106	0.151	0.144	5.82	1.13	16.8218	1.013	2.79	6.93	0.60	1.214
T1-1306	2013-09-02T12:40	72.24864	132.30033	0.5	5.43	10.01															
T1-1306	2013-09-02T12:40	72.24864	132.30033	1.0	4.59	10.55															
T1-1306	2013-09-02T12:40	72.24864	132.30033	1.5	4.27	11.16															
T1-1306	2013-09-02T12:40	72.24864	132.30033	2.0	4.10	11.66															
T1-1306	2013-09-02T12:40	72.24864	132.30033	2.5	3.91	11.87															
T1-1306	2013-09-02T12:40	72.24864	132.30033	3.0	3.90	11.87															
T1-1306	2013-09-02T12:40	72.24864	132.30033	3.5	3.91	11.84															
T1-1306	2013-09-02T12:40	72.24864	132.30033	4.0	3.83	11.93															
T1-1306	2013-09-02T12:40	72.24864	132.30033	4.5	3.83	12.13															
T1-1306	2013-09-02T12:40	72.24864	132.30033	5.0	3.22	14.67	1.727	0.814	0.276	0.240	0.103	0.154	0.138	5.30	0.92	17.9369	0.953	2.86	7.38	0.62	1.199
T1-1306	2013-09-02T12:40	72.24864	132.30033	5.5	2.58	16.69															
T1-1306	2013-09-02T12:40	72.24864	132.30033	6.0	1.50	17.70															
T1-1306	2013-09-02T12:40	72.24864	132.30033	6.5	0.23	18.21															
T1-1306	2013-09-02T12:40	72.24864	132.30033	7.0	-0.09	18.36															
T1-1306	2013-09-02T12:40	72.24864	132.30033	7.5	-0.22	18.48															
T1-1306	2013-09-02T12:40	72.24864	132.30033	8.0	-0.28	18.60															
T1-1306	2013-09-02T12:40	72.24864	132.30033	8.5	-0.33	18.69															
T1-1306	2013-09-02T12:40	72.24864	132.30033	9.0	-0.43	18.93															
T1-1306	2013-09-02T12:40	72.24864	132.30033	9.5	-0.46	19.22															
T1-1306	2013-09-02T12:40	72.24864	132.30033	10.0	-0.23	19.41															
T1-1306	2013-09-02T12:40	72.24864	132.30033	10.5	-0.28	19.58															
T1-1306	2013-09-02T12:40	72.24864	132.30033	11.0	-0.49	19.80															
T1-1306	2013-09-02T12:40	72.24864	132.30033	11.5	-0.59	20.03															
T1-1306	2013-09-02T12:40	72.24864	132.30033	12.0	-0.68	20.30															
T1-1306	2013-09-02T12:40	72.24864	132.30033	12.5	-0.74	20.52															
T1-1306	2013-09-02T12:40	72.24864	132.30033	13.0	-0.78	20.79															
T1-1306	2013-09-02T12:40	72.24864	132.30033	13.5	-0.76	21.06															
T1-1306	2013-09-02T12:40	72.24864	132.30033	14.0	-0.69	21.46															
T1-1306	2013-09-02T12:40	72.24864	132.30033	14.5	-0.48	22.18															
T1-1306	2013-09-02T12:40	72.24864	132.30033	15.0	-0.27	27.07	0.961	0.430	0.139	0.143	0.063	0.102	0.085	2.07	0.28	19.6384	0.915	2.43	6.08	0.67	1.246
T1-1306	2013-09-02T12:40	72.24864	132.30033	15.5	-0.20	27.40															
T1-1306	2013-09-02T12:40	72.24864	132.30033	16.0	-0.20	27.42															
T1-1306	2013-09-02T12:40	72.24864	132.30033	16.5	-0.20	27.45															
T1-1306	2013-09-02T12:40	72.24864	132.30033	17.0	-0.20	27.47															
T1-1306	2013-09-02T12:40	72.24864	132.30033	17.5	-0.20	27.47															
T1-1306	2013-09-02T12:40	72.24864	132.30033	18.0	-0.20	27.47															
T1-1306	2013-09-02T12:40	72.24864	132.30033	18.5	-0.20	27.47	0.909	0.413	0.135	0.138	0.060	0.102	0.061	2.33	0.44	17.9084	1.035	2.58	7.48	0.66	1.244
T1-1307	2013-09-02T15:30	72.35419	132.46622	0.0	5.38	10.02	1.717	0.819	0.282	0.236	0.105	0.153	0.122	5.58	1.03	17.2634	0.962	4.80	7.51	0.59	1.201
T1-1307	2013-09-02T15:30	72.35419	132.46622	0.5	5.38	10.02															
T1-1307	2013-09-02T15:30	72.35419	132.46622	1.0	4.20	11.13															
T1-1307	2013-09-02T15:30	72.35419	132.46622	1.5	4.18	11.37															
T1-1307	2013-09-02T15:30	72.35419	132.46622	2.0	4.19	11.40															
T1-1307	2013-09-02T15:30	72.35419	132.46622	2.5	4.11	11.43															
T1-1307	2013-09-02T15:30	72.35419	132.46622	3.0	4.01	11.77															
T1-1307	2013-09-02T15:30	72.35419	132.46622	3.5	4.01	11.79															
T1-1307	2013-09-02T15:30	72.35419	132.46622	4.0	3.98	11.80															
T1-1307	2013-09-02T15:30	72.35419	132.46622	4.5	3.95	11.97															
T1-1307	2013-09-02T15:30	72.35419	132.46622	5.0	3.94	12.06	1.773	0.842	0.291	0.249	0.106	0.155	0.130	4.92	0.78	18.3610	0.897	2.68	7.47	0.61	1.207
T1-1307	2013-09-02T15:30	72.35419	132.46622	5.5	3.93	12.10															
T1-1307	2013-09-02T15:30	72.35419	132.46622	6.0	3.90	12.21															
T1-1307	2013-09-02T15:30	72.35419	132.46622	6.5	3.88	12.35															
T1-1307	2013-09-02T15:30	72.35419	132.46622	7.0	3.69	12.96															
T1-1307	2013-09-02T15:30	72.35419	132.46622	7.5	3.58	13.31															
T1-1307	2013-09-02T15:30	72.35419	132.46622	8.0	3.55	13.52															
T1-1307	2013-09-02T15:30	72.35419	132.46622	8.5	3.23	14.07															
T1-1307	2013-09-02T15:30	72.35419	132.46622	9.0	0.85	17.77															
T1-1307	2013-09-02T15:30	72.35419	132.46622	9.5	0.20	17.97															
T1-1307	2013-09-02T15:30	72.35419	132.46622	10.0	-0.33	18.22	2.019	0.887	0.305	0.310	0.104	0.181	0.232	5.42	0.97	17.5487	1.040	2.87	5.84	0.63	1.259
T1-1307	2013-09-02T15:30	72.35419	132.46622	10.5	-0.41	18.31															
T1-1307	2013-09-02T15:30	72.35419	132.46622	11.0	-0.41	18.73															
T1-1307	2013-09-02T15:30	72.35419	132.46622	11.5	-0.39	19.22															
T1-1307	2013-09-02T15:30	72.35419	132.46622	12.0	-0.50	19.69															
T1-1307	2013-09-02T15:30	72.35419	132.46622	12.5	-0.60	20.26															
T1-1307	2013-09-02T15:30	72.35419	132.46622	13.0	-0.67	20.76															
T1-1307	2013-09-02T15:30	72.35419	132.46622	13.5	-0.69	21.27															
T1-1307	2013-09-02T15:30	72.35419	132.46622	14.0	-0.67	21.72															
T1-1307	2013-09-02T15:30	72.35419	132.46622	14.5	-0.48	22.36															
T1-1307	2013-09-02T15:30	72.35419	132.46622	15.0	-0.21	22.94															
T1-1307	2013-09-02T15:30	72.35419	132.46622	15.5	-0.30	24.05															
T1-1307	2013-09-02T15:30	72.35419	132.46622	16.0	-0.21	26.97															
T1-1307	2013-09-02T15:30	72.35419	132.46622	16.5	-0.15	27.12															
T1-1307	2013-09-02T15:30	72.35419	132.46622	17.0	-0.15	27.14															
T1-1307	2013-09-02T15:30	72.35419	132.46622	17.5	-0.15	27.15															
T1-1307	2013-09-02T15:30	72.35419	132.46622	18.0	-0.15	27.15															
T1-1307	2013-09-02T15:30	72.35419	132.46622	18.5	-0.15	27.15															
T1-1307	2013-09-02T15:30	72.35419	132.46622	19.0	-0.15	27.16	0.949	0.412	0.137	0.138	0.061	0.100	0.101	2.08	0.31	20.0246	0.946	2.40	5.34	0.66	1.221
T4-1301	2013-09-06T07:00	73.07064	131.93208	0.0	6.64	4.90	2.587	1.256	0.586	0.312	0.202	0.151	0.079	9.95	1.87	16.0476	0.894	3.13	10.81	0.55	1.181
T4-1301	2013-09-06T07:00	73.07064	131.93208	0.5	6.64	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	1.0	5.68	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	1.5	5.64	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	2.0	5.64	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	2.5	5.64	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	3.0	5.64	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	3.5	5.64	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	4.0	5.64	4.90															
T4-1301	2013-09-06T07:00	73.07064	131.93208	4.5	5.64	4.89															
T4-1301	2013-09-06T07:00	73.07064	131.93208	5.0	5.64	4.90	2.566	1.206	0.560	0.317	0.189	0.155	0.138	9.51	1.81	16.1975	0.914	3.19	9.08	0.56	1.183
T4-1301	2013-09-06T07:00	73.07064	131.93208	5.5	5.61	6.26															
T4-1301	2013-09-06T07:00	73.07064	131.93208	6.0	4.25	10.00															
T4-1301	2013-09-06T07:00	73.07064	131.93208	6.5	3.79	10.75															
T4-1301	2013-09-06T07:00	73.07064	131.93208	7.0	3.90	10.62															
T4-1301	2013-09-06T07:00	73.07064	131.93208	7.5	3.68	11.66															
T4-1301	2013-09-06T07:00	73.07064	131.93208	8.0	3.54	11.98															
T4-1301	2013-09-06T07:00	73.07064	131.93208	8.5	3.16	15.98															
T4-1301	2013-09-06T07:00	73.07064	131.93208	9.0	1.20	18.63								5.19	0.91	17.6011	0.943		7.91	0.62	1.242
T4-1301	2013-09-06T07:00	73.07064	131.93208	9.5	0.07	19.30															
T4-1301	2013-09-06T07:00	73.07064	131.93208	10.0	-0.52	19.71															
T4-1301	2013-09-06T07:00	73.07064	131.93208	10.5	-0.76	20.06															
T4-1301	2013-09-06T07:00	73.07064	131.93208	11.0	-0.78	20.33															
T4-1301	2013-09-06T07:00	73.07064	131.93208	11.5	-0.80	20.63															
T4-1301	2013-09-06T07:00	73.07064	131.93208	12.0	-0.80	20.89															
T4-1301	2013-09-06T07:00	73.07064	131.93208	12.5	-0.77	20.92															
T4-1301	2013-09-06T07:00	73.07064	131.93208	13.0	-0.77	21.30															
T4-1301	2013-09-06T07:00	73.07064	131.93208	13.5	-0.74	21.45															
T4-1301	2013-09-06T07:00	73.07064	131.93208	14.0	-0.75	21.55															
T4-1301	2013-09-06T07:00	73.07064	131.93208	14.5	-0.74	21.62															
T4-1301	2013-09-06T07:00	73.07064	131.93208	15.0	-0.73	21.75															
T4-1301	2013-09-06T07:00	73.07064	131.93208	15.5	-0.72	21.80	1.578	0.731	0.259	0.227	0.100	0.145	0.117	4.36	0.78	18.2043	0.939	2.75	7.78	0.61	1.221
T4-1303	2013-09-06T12:30	73.03244	130.47844	0.0	5.59	6.25	2.695	1.307	0.577	0.310	0.195	0.159	0.147	10.18	1.94	15.9862	0.902	3.46	11.01	0.53	1.190
T4-1303	2013-09-06T12:30	73.03244	130.47844	0.5	5.59	6.25															
T4-1303	2013-09-06T12:30	73.03244	130.47844	1.0	5.59	6.25															
T4-1303	2013-09-06T12:30	73.03244	130.47844	1.5	5.56	6.25															
T4-1303	2013-09-06T12:30	73.03244	130.47844	2.0	5.57	6.26															
T4-1303	2013-09-06T12:30	73.03244	130.47844	2.5	5.56	6.26															
T4-1303	2013-09-06T12:30	73.03244	130.47844	3.0	5.57	6.26															
T4-1303	2013-09-06T12:30	73.03244	130.47844	3.5	5.57	6.25															
T4-1303	2013-09-06T12:30	73.03244	130.47844	4.0	5.57	6.28															
T4-1303	2013-09-06T12:30	73.03244	130.47844	4.5	5.27	6.99															
T4-1303	2013-09-06T12:30	73.03244	130.47844	5.0	5.05	7.78															
T4-1303	2013-09-06T12:30	73.03244	130.47844	5.5	4.29	11.08															
T4-1303	2013-09-06T12:30	73.03244	130.47844	6.0	2.32	13.52	1.900	0.902	0.340	0.250	0.122	0.157	0.129	5.76	0.99	17.5914	0.908	2.92	8.10	0.61	1.200
T4-1303	2013-09-06T12:30	73.03244	130.47844	6.5	2.19	16.48															
T4-1303	2013-09-06T12:30	73.03244	130.47844	7.0	2.07	18.79															
T4-1303	2013-09-06T12:30	73.03244	130.47844	7.5	1.21	19.73															
T4-1303	2013-09-06T12:30	73.03244	130.47844	8.0	1.91	19.19															
T4-1303	2013-09-06T12:30	73.03244	130.47844	8.5	0.88	19.83															
T4-1303	2013-09-06T12:30	73.03244	130.47844	9.0	0.99	19.72															
T4-1303	2013-09-06T12:30	73.03244	130.47844	9.5	-0.11	20.13															
T4-1303	2013-09-06T12:30	73.03244	130.47844	10.0	-0.60	20.72	1.214	0.560	0.200	0.171	0.081	0.119	0.083	3.47	0.62	17.9798	0.918	2.46	7.25	0.63	1.222
T4-1303	2013-09-06T12:30	73.03244	130.47844	10.5	-0.45	24.22															
T4-1303	2013-09-06T12:30	73.03244	130.47844	11.0	-0.38	26.15															
T4-1303	2013-09-06T12:30	73.03244	130.47844	11.5	-0.21	26.45															
T4-1303	2013-09-06T12:30	73.03244	130.47844	12.0	-0.13	26.76															
T4-1303	2013-09-06T12:30	73.03244	130.47844	12.5	-0.01	26.88															
T4-1303	2013-09-06T12:30	73.03244	130.47844	13.0	-0.06	26.96															
T4-1303	2013-09-06T12:30	73.03244	130.47844	13.5	-0.10	27.08															
T4-1303	2013-09-06T12:30	73.03244	130.47844	14.0	-0.11	27.14															
T4-1303	2013-09-06T12:30	73.03244	130.47844	14.5	-0.11	27.15															
T4-1303	2013-09-06T12:30	73.03244	130.47844	15.0	-0.20	27.24															
T4-1303	2013-09-06T12:30	73.03244	130.47844	15.5	-0.24	27.25															
T4-1303	2013-09-06T12:30	73.03244	130.47844	16.0	-0.61	27.79															
T4-1303	2013-09-06T12:30	73.03244	130.47844	16.5	-0.62	27.80															
T4-1303	2013-09-06T12:30	73.03244	130.47844	17.0	-0.68	28.34															
T4-1303	2013-09-06T12:30	73.03244	130.47844	17.5	-0.68	28.39															
T4-1303	2013-09-06T12:30	73.03244	130.47844	18.0	-0.70	28.74															
T4-1303	2013-09-06T12:30	73.03244	130.47844	18.5	-0.70	28.48															
T4-1303	2013-09-06T12:30	73.03244	130.47844	19.0	-0.70	28.49															
T4-1303	2013-09-06T12:30	73.03244	130.47844	19.5	-0.70	28.49	1.004	0.455	0.162	0.141	0.068	0.098	0.081	2.56	0.44	18.7637	0.896	2.63	6.30	0.64	1.215
T4-1304	2013-09-06T16:30	73.01806	129.89472	0.0	9.97	2.98	3.909	1.862	1.012	0.425	0.338	0.145	0.127	13.86	2.53	15.7566	0.864	3.31	16.61	0.51	1.175
T4-1304	2013-09-06T16:30	73.01806	129.89472	0.5	9.97	4.03															
T4-1304	2013-09-06T16:30	73.01806	129.89472	1.0	9.96	5.99															
T4-1304	2013-09-06T16:30	73.01806	129.89472	1.5	7.81	19.43															
T4-1304	2013-09-06T16:30	73.01806	129.89472	2.0	0.95	24.07															
T4-1304	2013-09-06T16:30	73.01806	129.89472	2.5	0.98	24.31															
T4-1304	2013-09-06T16:30	73.01806	129.89472	3.0	0.72	25.78															
T4-1304	2013-09-06T16:30	73.01806	129.89472	3.5	0.54	26.11															
T4-1304	2013-09-06T16:30	73.01806	129.89472	4.0	0.48	26.25															
T4-1304	2013-09-06T16:30	73.01806	129.89472	4.5	0.44	26.33															
T4-1304	2013-09-06T16:30	73.01806	129.89472	5.0	0.41	26.38															
T4-1304	2013-09-06T16:30	73.01806	129.89472	5.5	0.35	26.61	1.338	0.608	0.217	0.175	0.093	0.117	0.128	3.54	0.58	16.7675	0.890	2.81	6.21	0.62	1.211
T4-1305	2013-09-06T19:20	72.95433	130.01697	0.0	8.83	3.25	3.782	1.781	0.959	0.412	0.319	0.139	0.172	14.20	2.62	15.8754	0.875	3.29	13.32	0.52	1.174
T4-1305	2013-09-06T19:20	72.95433	130.01697	0.5	8.83	3.25															
T4-1305	2013-09-06T19:20	72.95433	130.01697	1.0	8.84	3.25															
T4-1305	2013-09-06T19:20	72.95433	130.01697	1.5	8.96	3.27															
T4-1305	2013-09-06T19:20	72.95433	130.01697	2.0	8.73	3.32															
T4-1305	2013-09-06T19:20	72.95433	130.01697	2.5	7.68	8.37															
T4-1305	2013-09-06T19:20	72.95433	130.01697	3.0	6.49	10.85															
T4-1305	2013-09-06T19:20	72.95433	130.01697	3.5	3.76	21.07															
T4-1305	2013-09-06T19:20	72.95433	130.01697	4.0	0.99	25.79															
T4-1305	2013-09-06T19:20	72.95433	130.01697	4.5	0.69	26.18															
T4-1305	2013-09-06T19:20	72.95433	130.01697	5.0	0.50	26.54															
T4-1305	2013-09-06T19:20	72.95433	130.01697	5.5	0.38	26.66															
T4-1305	2013-09-06T19:20	72.95433	130.01697	6.0	0.28	26.74	1.279	0.564	0.223	0.173	0.089	0.109	0.123	3.86	0.76	17.4961	0.971	2.89	6.35	0.62	1.202
T5-1301	2013-09-05T07:30	73.85664	130.69464	0.0	5.77	5.03	3.281	1.598	0.700	0.377	0.235	0.190	0.181	12.63	2.45	15.7815	0.916	3.29	11.02	0.52	1.182
T5-1301	2013-09-05T07:30	73.85664	130.69464	0.5	5.77	5.03															
T5-1301	2013-09-05T07:30	73.85664	130.69464	1.0	5.82	5.05															
T5-1301	2013-09-05T07:30	73.85664	130.69464	1.5	5.76	5.02															
T5-1301	2013-09-05T07:30	73.85664	130.69464	2.0	5.76	5.02															
T5-1301	2013-09-05T07:30	73.85664	130.69464	2.5	5.76	5.02															
T5-1301	2013-09-05T07:30	73.85664	130.69464	3.0	5.76	5.03															
T5-1301	2013-09-05T07:30	73.85664	130.69464	3.5	5.76	5.03															
T5-1301	2013-09-05T07:30	73.85664	130.69464	4.0	5.76	5.05															
T5-1301	2013-09-05T07:30	73.85664	130.69464	4.5	5.41	5.64															
