PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Wong, JWC; Li, KL; Zhou, LX; Selvam, A				Wong, J. W. C.; Li, K. L.; Zhou, L. X.; Selvam, A.			The sorption of Cd and Zn by different soils in the presence of dissolved organic matter from sludge	GEODERMA												Dissolved organic matter (DOM) is one of the important factors affecting metal mobility and phytotoxicity in the soils receiving sewage sludge. The aim of this study was to investigate the effects of DOM from anaerobically digested dewatered sludge on Cd and Zn sorption by three different soil types (calcareous clay loam, calcareous sandy loam and acidic sandy loam) of different physico-chemical properties through batch studies. The addition of DOM significantly reduced the Cd and Zn sorption capacity by a factor of 2.1-5.7 for Cd and 2.3-13.7 for Zn for these three soils as seen by their K values in the Freundlich equation compared to the control receiving no DOM, suggesting that DOM had a stronger inhibitory effect on Zn sorption than that of Cd. The reduction in metal sorption caused by DOM was very apparent in the pH range of 5 to 8, with a maximum inhibition on metal sorption occurring at pH 7-7.5 especially for Zn but the effect was minimal at lower pH. At a DOM concentration of < 200 mg C 1(-1), Cd and Zn sorption by all the three soils decreased with an increase in DOM concentration. At each given DOM concentration, the inhibition of metal sorption of the different soil types increased in the following order: acidic sandy loam < calcareous sandy loam < calcareous clay loam. DOM derived from sludge would significantly reduce metal sorption and increase its mobility through the formation of soluble DOM-metal complexes and poses risk of metal leaching and phytotoxicty in near-neutral and alkaline soils. (c) 2006 Elsevier B.V. All rights reserved.				Wong, Jonathan/D-7170-2012; Selvam, Ammaiyappan/D-4806-2012; 	Selvam, Ammaiyappan/0000-0002-0986-9170												0016-7061					JAN 15	2007	137	3-4					310	317		10.1016/j.geoderma.2006.08.026						WOS:000243842700006		
J	Biers, EJ; Zepp, RG; Moran, MA				Biers, Erin J.; Zepp, Richard G.; Moran, Mary Ann			The role of nitrogen in chromophoric and fluorescent dissolved organic matter formation	MARINE CHEMISTRY												Microbial and photochemical processes affect chromophoric dissolved organic matter (CDOM) dynamics in the ocean. Some evidence suggests that dissolved nitrogen plays a role in CDOM formation, although this has received little systematic attention in marine ecosystems. Coastal seawater incubations were carried out in the presence of model dissolved organic nitrogen (DON: amino sugars and amino acids) and dissolved inorganic nitrogen (DIN) compounds to assess their role in biological and photochemical production of CDOM. For several of the dissolved N compounds, microbial processing resulted in a pulse of CDOM that was mainly labile, appearing and disappearing within 7 days. In contrast, a net loss of CDOM occurred when no N was added to the microbial incubations. The greatest net biological CDOM formation was found upon addition of amino sugars (formation of fluorescent, mostly labile CDOM) and tryptophan (formation of non-fluorescent, refractory CDOM). Photochemical formation of CDOM was only found with tryptophan, the one aromatic compound tested. This CDOM was highly fluorescent, with excitation-emission matrices (EEMs) resembling those of terrestrial, humic-like fluorophores. The heterogeneity in CDOM formation from this collection of labile N-containing compounds was surprising. These compounds are common components of biopolymers and humic substances in natural waters and likely to contribute to microbially- and photochemically-produced CDOM in coastal seawater. (c) 2006 Elsevier B.V. All rights reserved.				Moran, Mary Ann/B-6939-2012; 	Moran, Mary Ann/0000-0002-0702-8167												0304-4203					JAN 8	2007	103	1-2					46	60		10.1016/j.marchem.2006.06.003						WOS:000243681700004		
J	Lorenzo, JI; Nieto-Cid, M; Alvarez-Salgado, XA; Perez, P; Beiras, R				Lorenzo, J. I.; Nieto-Cid, M.; Alvarez-Salgado, X. A.; Perez, P.; Beiras, R.			Contrasting complexing capacity of dissolved organic matter produced during the onset, development and decay of a simulated bloom of the marine diatom Skeletonema costatum	MARINE CHEMISTRY												The capacity of natural dissolved organic matter (DOM) produced during the onset, development and decay of a simulated bloom of the marine diatom Skeletonema costatum to complex free copper has been followed for a 2 week period. Copper binding capacity of the culture was measured by anodic stripping voltammetry (ASV) with a hanging mercury drop electrode (HMDE). The concentration of dissolved organic carbon (DOC) and two fluorophores, M (humic-like, Ex/Em: 320 nm/410 nm) and T (protein-like, Ex/Em: 280 nm/350 nm), were followed during the course of the incubation. Models using DOC concentrations alone could not accurately predict the complexing capacity of the culture, especially at the end of the bloom, and better predictions were obtained when fluorescence measurements were considered. They were helpful in charactenising two types of copper ligands produced in the culture. The first type, traced by the fluorescence of peak T, was related to labile DOC directly exuded by phytoplankton. The second type, traced by the fluorescence of peak M, was the refractory humic-like material presumably produced in situ as a by-product of the bacterial degradation of phyrogenic materials. During the onset and development of the bloom (days 0 to 7), the fluorescence of peak T explains 60-80% of the total complexing capacity of the culture, suggesting that exuded "protein-like" compounds among other exuded complexing agents efficiently complexed free copper. On the contrary, during the decay (days 8 to 13), these ligands were replaced by humic substances as the complexing agent for copper. (c) 2006 Elsevier B.V. All rights reserved.				Alvarez-Salgado, Xose Anton/A-8365-2012; Nieto-Cid, Mar/M-2734-2014	Alvarez-Salgado, Xose Anton/0000-0002-2387-9201; Nieto-Cid, Mar/0000-0001-7614-4076												0304-4203					JAN 8	2007	103	1-2					61	75		10.1016/j.marchem.2006.05.009						WOS:000243681700005		
J	Duan, SW; Bianchi, TS; Sampere, TP				Duan, Shuiwang; Bianchi, Thomas S.; Sampere, Troy P.			Temporal variability in the composition and abundance of terrestrially-derived dissolved organic matter in the lower Mississippi and Pearl Rivers	MARINE CHEMISTRY												Here we report on temporal changes in the concentration and composition of lignin phenols in high molecular weight (< 0.2 mu m, > 1 kDa) dissolved organic matter (HMW DOM) collected from the lower Mississippi and Pearl Rivers (MR and PR) (USA). Monthly water samples were collected at a station in the lower reach in each river from August 2001 to August 2003. Significantly higher concentrations of lignin and As values (mg lignin phenols in 100 mg organic carbon) in the Pearl River than in the Mississippi River, reflected sporadic inputs of terrestrial DOM during rainstorm events from wetlands and forest soils. Larger seasonal variations in lignin concentration and composition in the Pearl River, compared to the Mississippi River, were attributed to shifts in organic matter sources from topsoil inputs during rainstorm events to groundwater inputs and in situ production during base flow in this small river. Conversely, lower Lambda(8) and vanillic acid to vanillin ratios [(Ad/Al)v] in the HMW DOM of the lower Mississippi River may be a result of a lower export rate of lignin from agricultural soils due to lower carbon storage in the expansive agricultural systems of the Mississippi River watershed, as well as dilution of phytoplankton DOM inputs. Large seasonal changes in lignin concentration and As (linked at times with river discharge), and minimal variability in the composition of lignin phenols, likely represented an integrated signal of soil-derived vascular inputs from the upstream drainage basin. If we are to better understand the controls of organic matter delivery to the coastal zone from both small and large rivers, sampling strategies need to be adjusted to account for the different scales of hydrologic response time and in situ processing associated with different residence times. (c) 2006 Elsevier B.V All rights reserved.																	0304-4203					JAN 8	2007	103	1-2					172	184		10.1016/j.marchem.2006.07.003						WOS:000243681700015		
J	Osborne, TZ; Inglett, PW; Reddy, KR				Osborne, Todd Z.; Inglett, Patrick W.; Reddy, K. Ramesh			The use of senescent plant biomass to investigate relationships between potential particulate and dissolved organic matter in a wetland ecosystem	AQUATIC BOTANY												The purpose of this research was to (1) determine if different species of wetland vegetation produced characteristically different dissolved organic matter (DOM) based upon both chemical and physical characteristics and (2) determine if any relationships exist between characteristics of DOM derived from freshly senescent tissues of different wetland plant species common to the Florida Everglades and characteristics of the senescent plant tissue itself. Senescent plant tissues were used to represent potential particulate organic matter (POM) and leachates derived from them through cold water extraction were used to simulate abiotically produced labile DOM. Leachate DOM was characterized by total phosphorus (TP), nitrogen (TN), and carbon (TC), total carbohydrate content (TCC), total phenolic content (TPC), E4/E6 ratios, stable isotopes (delta C-13, delta N-15) and molecular mass fractionation (MMF). Senescent plant tissue (POM) was characterized by TP, TN, TC, E4/E6 ratio, stable isotopes (delta C-13, delta N-15), and fiber fractionation analysis (soluble content, hemicellulose, cellulose, and lignin). Comparisons of DOM mean values for MMF, TCC, and TPC among species revealed significant differences, which was further supported by observed separation of species in principal components analysis. Regression analysis between POM and DOM characteristics suggests that POM N:P ratios are useful predictors of DOM N:P ratios (r = 0.83, P < 0.001) and that POM levels of soluble constituents and hemicellulose can be a significant predictors of DOM TC (r(2) = 0.82, P < 0.001). Comparisons of E4/E6 ratios and stable isotopes (delta C-13, delta N-15) of DOM and POM, however, did not reveal significant relationships. The results of this study suggest that plant community structure may be a significant modulator of DOM quality and quantity through species specific contributions of characteristically different DOM and that plant tissue concentrations of nutrients and structural components can significantly influence chemical characteristics of DOM derived from them. (c) 2006 Elsevier B.V. All rights reserved.																	0304-3770					JAN	2007	86	1					53	61		10.1016/j.aquabot.2006.09.002						WOS:000243613200008		
J	Minor, EC; Dalzell, BL; Stubbins, A; Mopper, K				Minor, Elizabeth C.; Dalzell, Brent L.; Stubbins, Aron; Mopper, Kenneth			Evaluating the photoalteration of estuarine dissolved organic matter using direct temperature-resolved mass spectrometry and UV-visible spectroscopy	AQUATIC SCIENCES												Direct temperature-resolved mass spectrometry (DT-MS) was used to evaluate the molecular-level photodegradation of dissolved organic matter (DOM) isolated from three sites in a Chesapeake Bay subestuary (swamp- and marsh-influenced up-river, midestuarine, and bay mouth). From each site, filtered (<0.1 or <0.2 mu m) water samples were irradiated in solar-simulated ultraviolet light followed by isolation of the DOM using C-18-solid-phase extraction and subsequent DT-MS analysis. To provide background DOM photoreactivity data for the water samples, we also determined dissolved inorganic carbon (DIC) photoproduction and chromophoric dissolved organic matter (CDOM) photobleaching. DIC photoproduction was correlated with initial DOM light absorbance, initial dissolved organic carbon (DOC) concentration, and photobleaching. Changes in DT-MS characteristics within the extracts (in particular, the loss of an "aromatic" signal believed to be from reworked terrestrial material) were found to correlate linearly with the absorbance of the corresponding water samples. A relationship between photobleaching and DT-MS characteristics was also observed, with the upstream samples asymptotically approaching a constant "molecular-level" value as photobleaching increased. Both relationships appeared to be independent of absorbance wavelength in the ultraviolet. Following irradiation, the swamp/marsh-dominated upstream samples resembled the down-stream samples in terms of absorption spectra and MS-determined molecular-level characteristics. These shifts indicate that terrestrially-derived DOM may be more difficult to differentiate from marine DOM upon photodegradation, which has implications regarding evaluating the terrestrial impact within the marine DOM pool.				Aron, Stubbins/M-8801-2014	Aron, Stubbins/0000-0002-3994-1946												1015-1621						2007	69	4					440	455		10.1007/s00027-007-0897-y						WOS:000251878800002		
J	Bauer, M; Heitmann, T; Macalady, DL; Blodau, C				Bauer, Markus; Heitmann, Tobias; Macalady, Donald L.; Blodau, Christian			Electron transfer capacities and reaction kinetics of peat dissolved organic matter	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Information about electron-transfer reactions of dissolved organic matter (DOM) is lacking. We determined electron acceptor and donor capacities (EAC and EDC) of a peat humic acid and an untreated peat DOM by electrochemical reduction and reduction with metallic Zn and H2S (EAC), and by oxidation with complexed ferric iron (EDC) at pH 6.5. DOC concentrations (10-100 mg L-1) and pH values (4.5-8) were varied in selected experiments. EAC reached up to 6.2 mequiv center dot(g C)(-1) and EDC reached up to 1.52 mequiv center dot(g C)(-1). EDC decreased with pH and conversion of chelated to colloidal iron, and the electron-transfer capacity (ETC) was controlled by the redox potential E-h of the reactant (ETC = 1.016 center dot E-h - 0.138; R (2) = 0.87; p = 0.05). The kinetics could be adequately described by pseudo first-order rate laws, one or two DOM pools, and time constants ranging from 2.1 x 10(-3) d(-1) to 1.9 x 10(-2) d(-1) for the fast pool. Reactions were completed after 24-160 h depending on the redox couple applied. The results indicate that DOM may act as a redox buffer over electrochemical potentials ranging from -0.9 to +1.0 V.				Bauer, Markus/C-9362-2009; Heitmann, Tobias/G-4153-2011													0013-936X					JAN 1	2007	41	1					139	145		10.1021/es061323j						WOS:000243124600026	17265939	
J	Wang, LS; Hu, HY; Wang, C				Wang, Li-Sha; Hu, Hong-Ying; Wang, Chao			Effect of ammonia nitrogen and dissolved organic matter fractions on the genotoxicity of wastewater effluent during chlorine disinfection	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Chlorine is a widely used disinfectant which prevents the spread of harmful pathogens when reusing wastewater, but harmful byproducts might be formed and cause adverse ecological and health effects. In this study, the potential effects of chlorination on the genotoxicity of different biologically treated wastewater samples were investigated using the umu test. For the first time, ammonia nitrogen (NH3N) was found to significantly influence genotoxicity during wastewater chlorination. After chlorination, the genotoxicity decreased in wastewater with a low NH3N concentration (< 10 similar to 20 mg/L), but it increased notably in wastewater with a high NH3N concentration (> 10 similar to 20 mg/L). By fractionating the DOM (dissolved organic matter) in wastewater into different fractions, it was found that the hydrophilic substances (HIS) fraction of DOM was the key fraction involved in decreasing genotoxicity during the chlorination of wastewater with a low NH3N concentration, while the hydrophobic acids (HOA) fraction of DOM was the key fraction involved in increasing genotoxicity during chlorination of wastewater with a high NH3N concentration. Furthermore, fluorescence spectroscopy analysis on different fractions indicated that some free or combined aromatic amino acids might produce highly genotoxic byproducts during the chlorination of wastewater with a high NH3N content, and this was then demonstrated through experiments on the chlorination of free aromatic amino acids.																	0013-936X					JAN 1	2007	41	1					160	165		10.1021/es0616635						WOS:000243124600029	17265942	
J	Mostofa, KMG; Yoshioka, T; Konohira, E; Tanoue, E				Mostofa, Khan M. G.; Yoshioka, Takahito; Konohira, Eiichi; Tanoue, Eiichiro			Photodegradation of fluorescent dissolved organic matter in river waters	GEOCHEMICAL JOURNAL												Photodegradation of dissolved organic matter (DOM), collected from two upstream and one downstream sites in the Lake Biwa watershed in Japan, was investigated using fluorescence properties of three-dimensional excitation emission matrix (3-D EEM). Solar irradiation caused a decrease in the dissolved organic carbon (DOC) concentration and in the fluorescence peak intensity (FI) of fulvic acid (FA)- and protein-like substances in DOM. Mineralization of DOC during an irradiation period (13 days) was observed to be higher in upstream samples (32-36%) compared to that in downstream sample (16%). DOC concentration in samples stored in the dark significantly decreased in the downstream sample (16%), while those in upstream samples hardly decreased (1-8%). The FI of FA-like substance decreased by 72-84% during 13-days irradiation (integrated solar intensity = 176 MJ m(-2)). The protein-like fluorescence was only observed in the downstream sample and the net decrease in the FI was 59% in the irradiated sample. The first-order reaction kinetics was applied to analyze the photo degradation of DOM. Two-step photodegradation was suggested for the fluorescent DOM (FDOM), while not for the DOC. Results obtained here suggested that FA-like FDOM is more susceptible to photodegradation compared with those of protein-like substances and DOC.																	0016-7002	1880-5973					2007	41	5					323	331								WOS:000251386200002		
J	Hunt, JF; Ohno, T; He, ZQ; Honeycutt, CW; Dail, DB				Hunt, James F.; Ohno, Tsutomu; He, Zhongqi; Honeycutt, C. Wayne; Dail, D. Bryan			Influence of decomposition on chemical properties of plant- and manure-derived dissolved organic matter and sorption to goethite	JOURNAL OF ENVIRONMENTAL QUALITY												Sorption of dissolved organic matter (DOM) plays an important role in maintaining the fertility and quality of soils in agricultural ecosystems. Few studies have examined the effects of decomposition on DOM sorption and chemical characteristics. This study investigated the sorption to goethite (alpha-FeOOH) of fresh and decomposed hydrophilic (HPL) and hydrophobic (HPB) DOM fractions extracted from the shoots and roots of crimson clover (Trifolium incarnatum L.), corn (Zea mays L.), soybean [Glycine mar (L.) Merr.], hairy vetch (Vicia villosa L), and dairy and poultry manures. Sorption was positively related to apparent molecular weight (MWAP), aromaticity as measured by absorptivity at 280 nm, and phenolic acid content. A 10-d laboratory microbial decomposition of the source organic matter generally increased the sorption of the extracted DOM onto goethite. The decomposition effect on sorption was greater for the HPL fractions than for the HPB fractions. There was a decrease in the MWAP values of the DOM samples following sorption to goethite. In many cases the reduction in MWAP was large, indicating a strong preference by goethite for the higher MWAP DOM fractions. The results of this laboratory-based research demonstrate that microbial processes affect the chemical characteristics of DOM which may affect the distribution of soil organic C pools.					He, Zhongqi/0000-0003-3507-5013												0047-2425					JAN-FEB	2007	36	1					135	143		10.2134/jeq2006.0133						WOS:000243575400015	17215221	
J	Mohapatra, D; Mishra, D; Rout, M; Chaudhury, GR				Mohapatra, Debasish; Mishra, Debaraj; Rout, Manmath; Chaudhury, Gautam R.			Adsorption kinetics of natural dissolved organic matter and its impact on arsenic(V) leachability from arsenic-loaded ferrihydrite and Al-ferrihydrite	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												The present work was broadly divided into two parts: first, the efficiency of synthetically prepared ferrihydrite and Al-ferrihydrite to adsorb dissolved organic matter (DOM) was tested as a function of time, pH and ionic strength and its effects on specific surface area was found. In the second part, the effect of DOM concentration and solution pH was studied to elucidate the influence of this two parameters on As(V) leachability from As(V) loaded ferrihydrite and Al-ferrihydrite. It was found that both pH and ionic strength had significant influence on DOM adsorption. The behavior and magnitude of adsorption was significantly different for both the materials. In general, the efficiency of Al-ferrihydrite to adsorb DOM was better compared to ferrihydrite. Results indicated that ligand exchange was the dominant interaction mechanism for DOM adsorption on ferrihydrite and Al-ferrihydrite. The study also suggested a strong potential for DOM to mobilize As(V) from the studied materials. At pH 5.0, DOM concentrations of 2.5 and 5.0 mg C/L had negligible effect on As(V) leachability. With increasing DOM concentration from 10 to 30 mg C/L, increased the As(V) leachability into the solution. Net release from ferrihydrite was up to 1.07 mg/g (5.75%) of the total adsorbed arsenic. The corresponding figure for Al-ferrihydrite was 1.47 mg/g (6.30%). As the primary mechanisms for the arsenic release from solid phases we identified two different types of mechanisms i.e., dissolution of the solid phase and competition between arsenic and organic anions for sorption sites.																	1093-4529					JAN	2007	42	1					81	88		10.1080/10934520601015792						WOS:000242347400012	17129952	
J	Su, FS; Lu, CS				Su, Fengsheng; Lu, Chungsying			Adsorption kinetics, thermodynamics and desorption of natural dissolved organic matter by multiwalled carbon nanotubes	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												Multiwalled carbon nanotubes (CNTs) were thermally treated and were employed as adsorbents to study their adsorption kinetics and thermodynamics of natural dissolved organic matter (NDOM) from aqueous solutions. The adsorption kinetics follows the first-order rate law while the adsorption thermodynamics indicates the exothermic and spontaneous nature. A comparative study on the adsorption/desorption properties of NDOM between CNTs and granular activated carbon (GAC) was also conducted and revealed that the CNTs possess more NDOM adsorption capacities and show less weight loss through 10 cycles of water treatment and reactivation than the GAC. This suggests that the CNTs are promising NDOM adsorbents for preventing the microbiological degradation of drinking water quality as well as the formation of disinfection by products in water treatment.					Lu, Chungsying/0000-0002-9205-457X												1093-4529						2007	42	11					1543	1552		10.1080/10934520701513381						WOS:000249866100002	17849295	
J	Wang, ZG; Liu, WQ; Zhao, NJ; Li, HB; Zhang, YJ; Si-Ma, WC; Liu, JG				Wang Zhi-gang; Liu Wen-qing; Zhao Nan-jing; Li Hong-bin; Zhang Yu-jun; Si-Ma Wei-cang; Liu Jian-guo			Composition analysis of colored dissolved organic matter in Taihu Lake based on three dimension excitation-emission fluorescence matrix and PARAFAC model, and the potential application in water quality monitoring	JOURNAL OF ENVIRONMENTAL SCIENCES												Taihu Lake is one of the five biggest lakes in China. Surface water samples from 26 sampling sites of Taihu Lake were collected. Furthermore wet chemical analysis (CODCr and BOD5) and measurement of three dimensional excitation-emission matrix (3DEEM) spectra in the laboratory have been conducted. Using parallel factor analysis (PARAFAC) model, three components of colored dissolved organic matter (CDOM) have been identified successfully, based on the analysis of 3DEEM data. The characteristics of the three components also have been described by comparing them to some components of CDOM, identified in earlier researches. Meanwhile, spatial variations of concentration for the three components in Taihu Lake have been analyzed, and the result indicates that the concentration of component 1 depends more on the situation of wastewater pollution and can be used as the indicator of wastewater pollution. The relationship between the concentrations of the three components and results of the wet chemical analysis show that none of the three components can be used as indicators of gross organic matter in water. However, the concentrations of all the three components have obvious linear relationships with the BOD5 value, especially for component 1 (r = 0.72878). Finally, the potential applications of the composition analysis based on 3DEEM and PARAFAC model in water quality monitoring have been illuminated.				Liu, Jianguo/I-1488-2014	Liu, Jianguo/0000-0002-7051-4272												1001-0742	1878-7320					2007	19	7					787	791		10.1016/S1001-0742(07)60132-6						WOS:000248095400004	17966864	
J	Sodre, FF; Grassi, MT				Sodre, Fernando F.; Grassi, Marco T.			Assessment of anthropogenic influences on copper complexation by aquatic 44 dissolved organic matter using synchronous fluorescence	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY												Anthropogenic influences on the characteristics of aquatic dissolved organic matter (DOM) were evaluated in this work using synchronous fluorescence (SyF) scan spectroscopy. Samples from the Iraf and the Iguacu Rivers were collected during the summer and winter at points located upstream and downstream from a heavily urbanized area in Brazil, respectively. DOM from all samples was titrated with Cu2+ and monitored by SyF quenching. A 1:1 non linear model was used for data treatment in, at least, five distinct regions of the spectra. Results revealed that during the rainy summer, DOM from both rivers exhibited simple organic structures such as aromatic amino acids or conjugated aliphatics as the major constituents, probably arising from non-point sources. However, during the dry winter it became clear that raw sewage discharges arising from the urbanized area contributed to an increase of fluorescent organic matter that is unable to complex copper.				Grassi, Marco/F-9337-2012; Sodre, Fernando/P-3549-2016	Grassi, Marco/0000-0002-9325-2674; 												0103-5053						2007	18	6					1136	1144		10.1590/S0103-50532007000600006						WOS:000251216400006		
J	Hall, POJ; Brunnegard, J; Hulthe, G; Martin, WR; Stahl, H; Tengberg, A				Hall, Per O. J.; Brunnegard, Jenny; Hulthe, Gustaf; Martin, William R.; Stahl, Henrik; Tengberg, Anders			Dissolved organic matter in abyssal sediments: Core recovery artifacts	LIMNOLOGY AND OCEANOGRAPHY												We report measurements of pore-water dissolved organic carbon (DOC), dissolved organic nitrogen, total dissolved carbohydrates, dissolved free mono saccharides, and ammonium in recovered deep-sea sediments from the Porcupine Abyssal Plain (PAP), Northeast Atlantic. There were distinct maxima close to the sediment-water interface of these constituents at all times of the year. The very high diffusive effluxes calculated from these pore-water distributions were not compatible with simultaneous sediment trap measurements of particulate organic carbon, nitrogen, and carbohydrate fluxes toward the seafloor. Effluxes calculated from pore-water DOC distributions in recovered cores from another Atlantic deep-sea site, showing almost identical maxima as those at PAP, were more than an order of magnitude greater than simultaneous in situ chamber DOC flux measurements. We suggest that the dissolved organic matter maxima are predominantly artifacts induced by lysis of, or leakage from, mainly bacterial biomass resulting from decompression and/or warming during recovery of the sediment cores from the abyssal seafloor. Temperature elevation during core recovery from the abyss gives a N-2 saturation of about 150%, and the combined effect of warming and decompression results in a CO2 saturation of about 135%, which together plausibly are associated with bubble formation creating cell bursting. Previous estimates of microbial biomass in abyssal sediments may be underestimates because of the difficulty of counting lysed bacterial cells. Since exoenzymes are inducible, previous measurements of their activities in recovered abyssal sediments may be overestimates.				Stahl, Henrik/A-6503-2010; Hall,  Per/A-8010-2010													0024-3590					JAN	2007	52	1					19	31								WOS:000243795400003		
J	Floge, SA; Wells, ML				Floge, Sheri A.; Wells, Mark L.			Variation in colloidal chromophoric dissolved organic matter in the Damariscotta Estuary, Maine	LIMNOLOGY AND OCEANOGRAPHY												The relationship between chromophoric dissolved organic matter (CDOM), colloidal DOM (> 1 kDa), and phytoplankton biomass in marine waters of the Damariscotta estuary, Maine, was studied using flow field-flow fractionation (flow FFF). The goal was to determine whether temporal variability in CDOM in this region is due in part to rapid cycling of marine colloids. CDOM absorption of filtered (0.2 mu m) seawater correlated positively with colloidal absorbance (r(2) = 0.772, p = 0.021). We observed changes in colloidal size spectra and CDOM optical properties associated with phytoplankton biomass. In particular, a significant positive correlation was found between the < 18 kDa colloidal fraction and chlorophyll a (Chl a) (r(2) = 0.819, p = 0.013). While we did not find significant relationships between Chl a and either CDOM absorption or the spectral slope of filtered seawater (r(2) and p values of 0.079, 0.590 and 0.111, 0.519, respectively), we did observe patterns of higher CDOM absorption and spectral slopes following periods of increased phytoplankton biomass. The spectral slope of colloidal material often was significantly lower than that of filtered seawater and normally varied significantly with colloidal size. These findings show that colloidal processes can contribute to CDOM optical signatures in coastal waters.																	0024-3590					JAN	2007	52	1					32	45								WOS:000243795400004		
J	Larson, JH; Frost, PC; Zheng, ZY; Johnston, CA; Bridgham, SD; Lodge, DM; Lamberti, GA				Larson, James H.; Frost, Paul C.; Zheng, Zhiyu; Johnston, Carol A.; Bridgham, Scott D.; Lodge, David M.; Lamberti, Gary A.			Effects of upstream lakes on dissolved organic matter in streams	LIMNOLOGY AND OCEANOGRAPHY												We examined the effects of upstream lakes on dissolved organic matter (DOM) quantity and the absorbance of ultraviolet (UV) radiation in the streams of northern Michigan. We assessed DOM concentration and absorbance in 15 streams with upstream lakes and 17 streams without upstream lakes located in the same geographic region in May and August 2003. In addition, we estimated watershed land cover and morphology to assess the possibility that other landscape variables could account for DOM differences between the two stream types. The concentration of dissolved organic carbon, its UVB absorbance, and its molar absorbtivity (absorbance per unit carbon) were all significantly lower in streams with upstream lakes than in streams with no lakes. Strong predictive relationships existed between upstream watershed metrics and stream DOM properties, but varied by season and the presence of upstream lakes. DOM quantity and UV-absorbing ability were related to different watershed metrics, with DOM quantity being strongly related to terrestrial watershed metrics, whereas UV-absorbing ability was most strongly related to percent water surface area. Upstream lakes strongly influence downstream DOM potentially because of their long water residence times, which could increase opportunities for DOM processing. Upstream lakes represent a strong landscape predictor of stream DOM properties that is not directly tied to terrestrial DOM sources and processing.					Johnston, Carol/0000-0002-9663-5048												0024-3590					JAN	2007	52	1					60	69								WOS:000243795400006		
J	Baines, SB; Fisher, NS; Cole, JJ				Baines, Stephen B.; Fisher, Nicholas S.; Cole, Jonathan J.			Dissolved organic matter and persistence of the invasive zebra mussel (Dreissena polymorpha) under low food conditions	LIMNOLOGY AND OCEANOGRAPHY												To determine whether the ability of zebra mussels (Dreissena polymorpha) to absorb and metabolize a variety of dissolved organic compounds allows them to persist when food levels are too low to sustain them, we compared how quickly starving mussels lost weight when kept in water with and without natural dissolved organic matter (DOM). Mussels fed a starvation ration of algae were maintained either in filtered Hudson River water or in ultraviolet-treated deionized water with major ions added at concentrations equivalent to those in the Hudson. Both types of water were continually filtered. Zebra mussels lost weight two- to fivefold faster in the absence of natural DOM, consistent with the idea that the uptake of DOM provides a substantial metabolic subsidy to these organisms. Ingestion of bacteria could not account for this effect. We calculate that the DOM subsidy amounted to more than half of the zebra mussel respiratory requirement under the experimental conditions, which is enough to double the length of time that zebra mussels can survive in the complete absence of particulate food. The effect of DOM on zebra mussel metabolism is 1.5- to fourfold larger than that predicted solely from estimates of amino and fatty acid uptake in the Hudson River. Because Hudson River DOM is largely allochthonous in origin, this subsidy could give zebra mussels a distinct advantage over other organisms competing for phytoplankton resources. We postulate that zebra mussels will have the largest effects on freshwater ecosystems that receive substantial inputs of organic matter from the surrounding watershed.																	0024-3590					JAN	2007	52	1					70	78								WOS:000243795400007		
